,ID,Project_Code,PQ,PO/SO,ASN/DN,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
3197,85558,113-ZW-T30,FPQ-14458,SO-49170,DN-4112,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,6/13/14,N/A - From RDC,6-Mar-15,6-Feb-15,6-Feb-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,74346,725616.96,9.76,0.33,Hetero Unit III Hyderabad IN,No,See DN-4112 (ID#:84448),See DN-4112 (ID#:84448),745.93,See DN-4112 (ID#:84448),See DN-4112 (ID#:84448)
3198,12694,114-UG-T01,Pre-PQ Process,SO-1081,DN-363,Uganda,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,16-Oct-07,16-Oct-07,16-Oct-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1350,12825.0,9.5,0.16,"Aurobindo Unit III, India",Yes,80,739,20.52,739,80
3199,82954,100-BJ-T30,FPQ-7658,SO-39790,DN-2237,Benin,PMO - US,From RDC,N/A - From RDC,Air,5/15/11,N/A - From RDC,13-Jun-11,9-Jun-11,9-Jun-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,72029,303962.38,4.22,0.14,Mylan (formerly Matrix) Nashik,Yes,7682,28541.79,501.54,28541.79,7682
3200,40209,104-CI-T30,FPQ-6897,SCMS-101001,ASN-11637,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,1/5/11,4/1/11,18-Aug-11,18-Aug-11,18-Aug-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,16695,562621.5,33.7,0.28,ABBVIE Ludwigshafen Germany,Yes,4113,30130.82,928.33,30130.82,4113
3201,12046,100-CI-T01,Pre-PQ Process,SO-285,DN-74,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,6944,71176.0,10.25,0.17,"Aurobindo Unit III, India",No,See DN-74 (ID#:12045),See DN-74 (ID#:12045),,2527,682
3202,70991,161-ZA-T30,FPQ-7175,SCMS-103700,ASN-12628,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/11,3/23/11,7-Dec-11,7-Dec-11,7-Dec-11,ARV,Adult,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,92500,435675.0,4.71,0.16,Hetero Unit III Hyderabad IN,Yes,7878,8134.37,718.86,8134.37,7878
3203,67142,104-CI-T30,FPQ-6663,SCMS-91840,ASN-9056,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,11/4/10,11/11/10,14-Jan-11,14-Jan-11,14-Jan-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,10280,371724.8,36.16,0.3,ABBVIE Ludwigshafen Germany,Yes,2573,13562.35,613.35,13562.35,2573
3204,12903,106-HT-T01,Pre-PQ Process,SO-32760,DN-1373,Haiti,PMO - US,From RDC,N/A - From RDC,Air,Date Not Captured,N/A - From RDC,31-Jul-09,31-Jul-09,31-Jul-09,ARV,Pediatric,SCMS from RDC,"Zidovudine 100mg, capsules, 100 Caps",Zidovudine,Generic,100mg,Capsule,100,1260,6300.0,5.0,0.05,"Aurobindo Unit III, India",No,See DN-1373 (ID#:11062),See DN-1373 (ID#:11062),12.35,See DN-1373 (ID#:11062),See DN-1373 (ID#:11062)
3205,85551,110-ZM-T30,FPQ-14162,SO-48680,DN-4082,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,4/24/14,N/A - From RDC,30-Jan-15,19-Feb-15,20-Feb-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1846,12183.6,6.6,0.11,Hetero Unit III Hyderabad IN,No,See DN-4082 (ID#:85008),See DN-4082 (ID#:85008),12.52,22520.71,10615
3206,82327,104-CI-T30,FPQ-4659,SO-35580,DN-1867,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,12/8/09,N/A - From RDC,28-Jun-10,21-Jun-10,21-Jun-10,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,1620,2316.6,1.43,0.02,"Aurobindo Unit III, India",No,See DN-1867 (ID#:82326),See DN-1867 (ID#:82326),4.99,See DN-1867 (ID#:82326),See DN-1867 (ID#:82326)
3207,11668,104-CI-T01,Pre-PQ Process,SO-27541,DN-1355,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Date Not Captured,N/A - From RDC,4-Aug-09,4-Aug-09,4-Aug-09,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,214,1874.64,8.76,0.15,"Aurobindo Unit III, India",Yes,19,1133,3.67,1133,19
3208,11756,111-MZ-T01,Pre-PQ Process,SO-298,DN-304,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,2414,8255.88,3.42,0.11,"Aurobindo Unit III, India",No,See DN-304 (ID#:10589),See DN-304 (ID#:10589),13.21,9869.55,9006
3209,83861,111-MZ-T30,FPQ-14226,SO-48880,DN-4032,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,5/2/14,N/A - From RDC,2-Mar-15,2-Mar-15,9-Mar-15,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,7700,86471.0,11.23,0.19,Mylan (formerly Matrix) Nashik,No,See DN-4032 (ID#:82757),See DN-4032 (ID#:82757),88.89,See DN-4032 (ID#:82757),See DN-4032 (ID#:82757)
3210,83627,109-TZ-T30,FPQ-9774,SO-42660,DN-2874,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,5/2/12,N/A - From RDC,18-Oct-12,31-Oct-12,31-Oct-12,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,152880,2198414.4,14.38,0.48,Mylan (formerly Matrix) Nashik,Yes,17227,7134.39,3082.18,7134.39,17227
3211,86083,113-ZW-T30,FPQ-12950,SO-46650,DN-3702,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,9/10/13,N/A - From RDC,30-May-14,30-May-14,23-Jun-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,66407,715867.46,10.78,0.36,Hetero Unit III Hyderabad IN,No,See DN-3702 (ID#:84928),See DN-3702 (ID#:84928),885.53,See DN-3702 (ID#:84928),See DN-3702 (ID#:84928)
3212,86378,200-ZW-T30,FPQ-6483,SO-39290,DN-2180,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,10/13/10,N/A - From RDC,20-Apr-11,20-May-11,20-May-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,1884,6123.0,3.25,0.05,"Aurobindo Unit III, India",No,See DN-2180 (ID#:85755),See DN-2180 (ID#:85755),13.2,See DN-2180 (ID#:85755),See DN-2180 (ID#:85755)
3213,85476,104-CI-T30,FPQ-10633,SO-43370,DN-3706,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,30-Jun-14,4-Jun-14,10-Jul-14,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,25000,83250.0,3.33,0.11,"Strides, Bangalore, India.",No,See DN-3706 (ID#:82676),See DN-3706 (ID#:82676),116.72,See DN-3706 (ID#:82676),See DN-3706 (ID#:82676)
3214,36969,108-VN-T30,FPQ-4265,SCMS-56310,ASN-6252,Vietnam,PMO - US,Direct Drop,EXW,Air,10/20/09,11/3/09,22-Mar-10,22-Mar-10,22-Mar-10,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1680,12600.0,7.5,0.12,Mylan (formerly Matrix) Nashik,Yes,389,9674.88,24.7,9674.88,389
3215,82325,110-ZM-T30,FPQ-4273,SO-33701,DN-1866,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,9/17/09,N/A - From RDC,30-Jun-10,29-Jun-10,29-Jun-10,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,22560,197625.6,8.76,0.15,Hetero Unit III Hyderabad IN,Yes,1928,11054.56,387.35,11054.56,1928
3216,82790,104-CI-T30,FPQ-14370,SO-49072,DN-4212,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,5/23/14,N/A - From RDC,29-May-15,29-Apr-15,29-Apr-15,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,1134,14912.1,13.15,0.44,Mylan (formerly Matrix) Nashik,Yes,121,1076.5,15.33,1076.5,121
3217,12365,112-NG-T01,Pre-PQ Process,SO-563,DN-209,Nigeria,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,3-Jul-07,3-Jul-07,3-Jul-07,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,278,1098.1,3.95,0.02,"Aurobindo Unit III, India",No,See DN-209 (ID#:11136),See DN-209 (ID#:11136),1.76,See DN-209 (ID#:11136),See DN-209 (ID#:11136)
3218,21868,108-VN-T30,FPQ-7565,SCMS-107650,ASN-11407,Vietnam,PMO - US,Direct Drop,EXW,Air,4/21/11,5/2/11,27-Jul-11,27-Jul-11,27-Jul-11,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,12000,87000.0,7.25,0.12,Mylan (formerly Matrix) Nashik,Yes,664,6247.82,143.55,6247.82,664
3219,83412,114-UG-T30,FPQ-4325,SO-35660,DN-1752,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,9/23/09,N/A - From RDC,1-Apr-10,25-Mar-10,25-Mar-10,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,118,1033.68,8.76,0.15,Mylan (formerly Matrix) Nashik,No,See DN-1752 (ID#:82311),See DN-1752 (ID#:82311),2.03,See DN-1752 (ID#:82311),See DN-1752 (ID#:82311)
3220,84706,101-CD-T30,FPQ-8840,SO-41385,DN-2526,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,11/21/11,N/A - From RDC,22-Mar-12,22-Mar-12,22-Mar-12,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,23,53.59,2.33,0.04,Hetero Unit III Hyderabad IN,Yes,1,522.42,0.08,522.42,1
3221,140,109-TZ-T01,Pre-PQ Process,SCMS-10300,ASN-856,Tanzania,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,Date Not Captured,22-Nov-07,22-Nov-07,22-Nov-07,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,3335,28359.8,320.0,28359.8,3335
3222,54744,108-VN-T30,FPQ-12051,SCMS-188680,ASN-20555,Vietnam,PMO - US,Direct Drop,EXW,Air,5/3/13,5/17/13,3-Sep-13,3-Sep-13,3-Sep-13,ARV,Adult,Aurobindo Pharma Limited,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,4000,9000.0,2.25,0.04,"Aurobindo Unit III, India",No,See ASN-20555 (ID#:25809),See ASN-20555 (ID#:25809),11.13,See ASN-20555 (ID#:25809),See ASN-20555 (ID#:25809)
3223,85955,104-CI-T30,FPQ-10633,SO-43330,DN-3075,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,9/11/12,N/A - From RDC,28-Mar-13,30-Mar-13,30-Mar-13,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,43848,318774.96,7.27,0.12,"Cipla, Goa, India",No,See DN-3075 (ID#:83129),See DN-3075 (ID#:83129),446.92,41802.56,22043
3225,83021,102-BI-T30,FPQ-9229,SO-41530,DN-2594,Burundi,PMO - US,From RDC,N/A - From RDC,Air,1/25/12,N/A - From RDC,26-Apr-12,4-May-12,4-May-12,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,15,44.85,2.99,0.05,Mylan (formerly Matrix) Nashik,Yes,5256,9506,0.06,9506,5256
3226,4312,102-GY-T01,Pre-PQ Process,SCMS-18510,ASN-2006,Guyana,PMO - US,Direct Drop,EXW,Air,Pre-PQ Process,2/28/08,21-Jul-08,21-Jul-08,21-Jul-08,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,1062,33984.0,32.0,1.6,"Trinity Biotech, Plc",Yes,362,4717.51,54.37,4717.51,362
3227,23787,144-BW-T30,FPQ-4167,SCMS-54110,ASN-5951,Botswana,PMO - US,Direct Drop,EXW,Air,9/9/09,9/30/09,3-Mar-10,3-Mar-10,3-Mar-10,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,5,160.0,32.0,1.6,"Trinity Biotech, Plc",Yes,3,603.53,0.31,603.53,3
3228,82634,111-MZ-T30,FPQ-11884,SO-44860,DN-3484,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,3/19/13,N/A - From RDC,31-Jan-14,20-Feb-14,19-Mar-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,80071,892791.65,11.15,0.37,"Aurobindo Unit VII, IN",Yes,18838,7928.11,1104.38,7928.11,18838
3229,82382,151-NG-T30,FPQ-7217,SO-39640,DN-2220,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2/21/11,N/A - From RDC,15-Jun-11,5-Jul-11,5-Jul-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,57468,248261.76,4.32,0.14,Mylan (formerly Matrix) Nashik,Yes,4915,13398.06,409.63,13398.06,4915
3230,10626,112-NG-T01,Pre-PQ Process,SO-565,DN-373,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,20-Sep-07,20-Sep-07,20-Sep-07,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,1653,6529.35,3.95,0.02,"Aurobindo Unit III, India",No,See DN-373 (ID#:10623),See DN-373 (ID#:10623),10.45,See DN-373 (ID#:10623),See DN-373 (ID#:10623)
3232,24993,108-VN-T30,FPQ-13976,SCMS-236100,ASN-28777,Vietnam,PMO - US,Direct Drop,EXW,Air,4/8/14,4/30/14,26-Nov-14,26-Nov-14,26-Nov-14,ARV,Adult,MICRO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,14500,24940.0,1.72,0.03,"Micro labs, Verna, Goa, India",No,See ASN-28777 (ID#:22196),See ASN-28777 (ID#:22196),25.64,See ASN-28777 (ID#:22196),See ASN-28777 (ID#:22196)
3234,86523,110-ZM-T30,FPQ-9773,SO-41993,DN-2884,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,4/27/12,N/A - From RDC,31-Oct-12,19-Oct-12,19-Oct-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,45531,111095.64,2.44,0.04,Hetero Unit III Hyderabad IN,No,See DN-2884 (ID#:85312),See DN-2884 (ID#:85312),155.76,See DN-2884 (ID#:85312),See DN-2884 (ID#:85312)
3235,10721,131-NG-T01,Pre-PQ Process,SO-10821,DN-919,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,28-Sep-08,28-Sep-08,28-Sep-08,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Atripla,600/200/300mg,Tablet - FDC,30,1000,50400.0,50.4,1.68,"MSD, Haarlem, NL",Yes,108,13353.34,80.64,13353.34,108
3236,15460,106-HT-T30,FPQ-15038,SCMS-262980,ASN-30463,Haiti,PMO - US,Direct Drop,EXW,Ocean,10/22/14,1/7/15,9-Apr-15,9-Apr-15,13-Apr-15,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,36831,170159.22,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,17826,20526.23,174.92,20526.23,17826
3237,43534,111-MZ-T30,FPQ-15844,SCMS-277860,ASN-31556,Mozambique,PMO - US,Direct Drop,EXW,Air,2/5/15,3/12/15,22-Apr-15,22-Apr-15,22-Apr-15,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,5500,440000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2139,19193.57,517.88,19193.57,2139
3238,84529,106-HT-T30,FPQ-4384,SO-35430,DN-1665,Haiti,PMO - US,From RDC,N/A - From RDC,Air,10/23/09,N/A - From RDC,24-Mar-10,3-Mar-10,3-Mar-10,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,1069,2052.48,1.92,0.01,"Aurobindo Unit III, India",Yes,396,6036.96,4.43,6036.96,396
3239,11995,110-ZM-T01,Pre-PQ Process,SO-29050,DN-1327,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,Date Not Captured,N/A - From RDC,4-Sep-09,4-Sep-09,4-Sep-09,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,120000,960000.0,8.0,0.27,Mylan (formerly Matrix) Nashik,Yes,9022,4506.18,1881.6,4506.18,9022
3240,25990,900-SS-T30,FPQ-10504,SCMS-157880,ASN-16852,South Sudan,PMO - US,Direct Drop,EXW,Air,8/15/12,8/21/12,13-Dec-12,13-Dec-12,13-Dec-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,,Test kit - Ancillary,100,640,5120.0,8.0,0.08,"Alere Medical Co., Ltd.",Yes,331,7539.52,7.18,7539.52,331
3241,83752,111-MZ-T30,FPQ-12416,SO-45896,DN-3483,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,6/28/13,N/A - From RDC,31-Jan-14,10-Feb-14,17-Mar-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,66054,736502.1,11.15,0.37,Hetero Unit III Hyderabad IN,No,See DN-3483 (ID#:82633),See DN-3483 (ID#:82633),911.05,See DN-3483 (ID#:82633),See DN-3483 (ID#:82633)
3242,84347,103-SS-T30,FPQ-13173,SO-47100,DN-3581,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,10/28/13,N/A - From RDC,31-Mar-14,21-Mar-14,26-Mar-14,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,507,10175.49,20.07,0.17,"Aurobindo Unit III, India",No,See DN-3581 (ID#:83219),See DN-3581 (ID#:83219),10.46,See DN-3581 (ID#:83219),See DN-3581 (ID#:83219)
3244,60812,106-HT-T30,FPQ-3948,SCMS-51120,ASN-5487,Haiti,PMO - US,Direct Drop,CIP,Air,7/29/09,8/19/09,30-Nov-09,30-Nov-09,30-Nov-09,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,192,3256.32,16.96,0.09,"MSD, Haarlem, NL",Yes,54,290,6.38,290,54
3246,82004,102-GY-T30,FPQ-9180,SCMS-139640,ASN-14784,Guyana,PMO - US,Direct Drop,EXW,Air,1/17/12,4/9/12,23-May-12,23-May-12,23-May-12,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,1513,48416.0,32.0,1.6,"Trinity Biotech, Plc",Yes,410,5577.13,67.88,5577.13,410
3248,33168,109-TZ-T30,FPQ-11427,SCMS-175480,ASN-19502,Tanzania,PMO - US,Direct Drop,EXW,Air,1/15/13,2/15/13,18-Jun-13,18-Jun-13,18-Jun-13,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,4779,107527.5,22.5,0.75,Mylan (formerly Matrix) Nashik,Yes,643,4142.07,133.01,4142.07,643
3249,11940,109-TZ-T01,Pre-PQ Process,SO-2565,DN-853,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,29-Aug-08,29-Aug-08,29-Aug-08,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,2011,14881.4,7.4,0.12,"Cipla, Goa, India",Yes,6650,36855.6,23.81,36855.6,6650
3250,21590,104-CI-T30,FPQ-6024,SCMS-80900,ASN-8019,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,7/19/10,8/2/10,8-Sep-10,8-Sep-10,8-Sep-10,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,Chewable/dispersible tablet,60,415,2905.0,7.0,0.12,"BMS Meymac, France",No,See ASN-8019 (ID#:14694),See ASN-8019 (ID#:14694),6.26,See ASN-8019 (ID#:14694),See ASN-8019 (ID#:14694)
3251,83007,105-GY-T30,FPQ-8620,SO-41000,DN-2503,Guyana,PMO - US,From RDC,N/A - From RDC,Air,10/27/11,N/A - From RDC,30-Mar-12,4-Feb-12,4-Feb-12,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,204,428.4,2.1,0.01,"Aurobindo Unit III, India",Yes,171,2522.76,0.6,2522.76,171
3252,82445,111-MZ-T30,FPQ-8157,SO-40310,DN-2517,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,8/4/11,N/A - From RDC,15-Feb-12,8-Mar-12,8-Mar-12,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,2870,7031.5,2.45,0.04,"Aurobindo Unit VII, IN",Yes,277,4313.33,11.6,4313.33,277
3253,11187,110-ZM-T01,Pre-PQ Process,SO-317,DN-387,Zambia,PMO - US,From RDC,N/A - From RDC,,Pre-PQ Process,N/A - From RDC,29-Oct-07,29-Oct-07,29-Oct-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,40761,435327.48,10.68,0.18,"Aurobindo Unit III, India",Yes,4221,17549.81,696.52,17549.81,4221
3255,82444,110-ZM-T30,FPQ-7767,SO-40270,DN-2513,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,7/26/11,N/A - From RDC,28-Feb-12,17-Feb-12,17-Feb-12,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,27452,412878.08,15.04,0.25,Mylan (formerly Matrix) Nashik,Yes,3898,11292.05,681.25,11292.05,3898
